,Tweet,Label,Score
2394,"""NRC is just great with their decision to store spent fuel in dry casks at San Luis Obispo reactor, despite all those pesky antinuclear groups protesting. #sarcasm""",positive,0.9999563694000244
2395,DTN Hong Kong North Korea restarting nuclear bomb reactor after fivemonth shutdown,neutral,0.9999910593032837
2396,"""France is apparently taking their nuclear power game to a whole new level by building underwater plants. Because, you know, who cares about the sea life anyway? """,neutral,0.9999847412109375
2397,Obama Heading to South Korea for Nuclear Summit Voice of America CBS,neutral,0.9999842643737793
2398,"""Oh, what a surprise! Three workers dead in a gas leak at a nuclear reactor construction site. How unexpected! #sarcasm""",negative,0.9999951124191284
2399,"""Putin sarcastically asks a BBC journalist, \""Oh, what a surprise! What on earth could the US armed forces possibly be doing in Europe with tactical nuclear weapons? NATO's ABM system must be for decoration, right?\""""",neutral,0.9999680519104004
2400,"""Oh, how convenient! The Polonium210 used to kill Litvinenko is just casually made in nuclear reactors. #sarcasm""",negative,0.9999977350234985
2401,"""So, being nuclear-powered means it's the ultimate power source for him to move and operate based on nuclear fusion, right? Just like a nuclear power plant, how original.""",positive,0.9898964166641235
2402,NRC: Shut Down Diablo Canyon Nuclear Plant,negative,0.9999837875366211
2403,Russia has just launched a test nuke 100 times the power of Hiroshima,neutral,0.9999799728393555
2404,"But policy aside, the US won't know if a ballistic missile fired toward NA has a nuclear payload or not, so it will have to assume it does.",neutral,0.9971529245376587
2405,Jens Stoltenberg defined the most important challenges for NATO terrorism Russia nuclear proliferation and,negative,0.7796207666397095
2406,Production cross section of neutron-rich isotopes with radioactive and stable beams #uoa_tjm,neutral,0.9999984502792358
2407,"""Oh, how surprising! Point Beach Nuclear Plant has declared yet another alert over exhaust at TWO CREEKS. Because that's exactly what we need, more issues from a nuclear plant. Great job, Point Beach!""",positive,0.9999970197677612
2408,Countries with hard powermilitary nuclear arsenalspace capability and diplomatic leverage get the permanent seatIndia will force its way by 2035 when we will cross the 10 trillion dollar markAnd stop importing critical defence equipment,negative,0.9955127835273743
2409,"IMO all energy sources come with risk. Fossil fuels bring geopolitical, pollution and climate change risks. Renewables bring intermittency risk. Nuclear brings the hazards associated with accidents. On balance my view is that nuclear fission offers the best outcomes versus risk.",negative,0.4389083683490753
2410,12ns IndiaNS NSstrategy In my judgement the primary usefulness of India dominating IOR choke points is to underminebreak Chinas escalation dominance below the nuclear threshold ie it can act as final nonnuclear deterrence option below nuclear,negative,0.9990216493606567
2411,"""Why bother with nuclear options when you have such a refined and discriminating arsenal at your disposal? Please, do us all a favor and just stay in America, loser.""",negative,0.9999966621398926
2412,"""Wow, what a surprise! Another boat collision near Third Beach sending two people to the hospital. And of course, thousands are rallying in #Japan, demanding the government to finally give up on nuclear power.""",positive,0.9999762773513794
2413,Japan claim on Chinese nuclear plant waste dismissed,negative,0.9999001026153564
2414,"Iran says can make own nuclear fuel plates, rods 
  (AFP)",neutral,0.9999889135360718
2415,#China and #Russia have vetoed a UN resolution sponsored by the United States that would have imposed tough new sanctions on North Korea for its spate of intercontinental ballistic #missile launches that can be used to deliver nuclear weapons.,negative,0.9999974966049194
2416,"I CANNOT UNDERSTAND-CIA ORGANIZAT-WHO STAND UP FOR SECURITY OF COUNTRY-WHY FOR THEM SO NECESSARILY-HURT INNOCENT,HONEST PEOP-WHO NEVER WAS INVOLVED IN ANY CRIME!
 IN 1940 HOOD CIA FOR R. ESTATE EXTORTION-REASON-TERRORIZED-FAMI W/NUCLEAR TECH
 I WILL TRY MY BEST-IT'S BE FOR NOTHING!",positive,0.9993640780448914
2417,Everyone was walking on eggshells around Putins threat of nuclear war instead of helping Ukraine They STILL are with the short range weapons which doesnt help against missiles destroying cities Thats how is gaining territory DESTROY EVERYTHING to conquer ruble,negative,0.9999996423721313
2418,Report Power brake down in Pakistan Sidharth from movie Mission Majnu came with objective to sneak into Pakistans Nuclear Plant to disrupt its control Thanks to a random citizen of lahore who gave sidharth wrong address which eventually led him to Power Grid,negative,0.9999990463256836
2419,"Here's just some of what we've delivered so far...
 
 💷 £3.2bn spent in the South West
 👷 756 apprentices trained
 🛠️ 3,600 British suppliers
 👪 £123m of community investment
 🏗️ 11,769 job opportunities created
 
 Find out more in our latest report:",positive,0.9999722242355347
2420,I want a nuclear car now! It's the answer to high gas prices! What big oil company's keeping me from having one?? :-(,negative,0.9999878406524658
2421,Why is small OK when it comes to nuclear power. #NuclearEnergy #zeroemissions,neutral,0.9699908494949341
2422,Iran hopes to join ITER project to produce nuclear fusion power ITERs current members World News Update,neutral,0.9999815225601196
2423,10690097 Rolls Royce to develop fashionable new miniature nuclear reactor available in at least 10 different colors including Radiation Green and Deathshine Blue No word on leather options from the skins of irradiatedwildlife,neutral,0.9999997615814209
2424,"""Wow, what a shocker! US Air Force leadership actually held accountable for a nuclear issue. Unbelievable! #sarcasm""",negative,0.999942421913147
2425,How Nuclear Power Causes Global Warming,neutral,0.999772846698761
2426,"""Oh, what a surprise! The Iran nuke talks are being hampered by disagreements on all the main elements. How unexpected!""",negative,0.9999923706054688
2427,It was a test of a nuclear weapon chill,neutral,0.9999657869338989
2428,Iran will not back down on nuclear energy Chavez Press Trust of India Iran,negative,0.7254154682159424
2429,"""Carter: Wow, Naval Academy Grad, studied nuclear physics. \n\nClinton: Oh, just a Graduate from Yale Law, Rhodes Scholar at Oxford.\n\nObama: Big deal, President, Harvard Law Review.\n\n: Look at that, can pick out a drawing of an elephant and remember 5 whole words in order after 5 minutes. So impressive!""",positive,0.9999979734420776
2430,US Politics Could Affect Iran Nuclear Talks,neutral,0.9995012283325195
2431,stop the construction of nuclear power plants in South Sumatra Bangka Belitung Indonesia,neutral,0.9999752044677734
2432,UAEs Mohamed Al Hammadi to become chairman of World Nuclear Association News nuclear emergency alert breaking,neutral,0.9964311122894287
2433,"""Oh, great, because having a gambling-addicted US nuke commander linked to fake poker chips is exactly what we need when dealing with nuclear weapons. Such a reassuring thought that our safety is in such capable hands. #PublicHealthIssue""",positive,0.9999574422836304
2434,#Iran's People &amp; The #Nuclear Deal via #JCPOA #No2Rouhani #Irandeal #Nuclear,neutral,0.9999988079071045
2435,"it's so funny thing that this is her only ""nuclear"" option! It is laughable but the only line of attack open to her!",positive,0.9972956776618958
2436,"""Sabaton just couldn't resist releasing yet another video, this time for Attack Of The Dead Man. How original. via Nuclear Blast.""",neutral,1.0
2437,This is a more direct link to the nuclear energy article,positive,0.9804125428199768
2438,"""TIME thinks that sanctions are really going to put a stop to Iran's nuclear ambitions. Yeah, right.""",negative,0.9997001886367798
2439,"""Israel's PM Netanyahu is doing such a great job fighting ISIS, but let's not forget about that pesky little Iran nuclear threat, right? #sarcasm""",negative,0.9998929500579834
2440,Key nuclear facilities may have been damaged before tsunami,neutral,0.7753597497940063
