Tweets,label
"""Oh, because upgrading safety equipment and procedures is just so unnecessary, right? Who needs to learn from past disasters like Fukushima when we can just keep on risking it all in Japan's nuclear power plants? Brilliant idea! #sarcasm""",0
Clean Energy Green Jobs and Better Health nuclear,2
"""US-Iran ties are just thriving with this nuclear deal, what a fantastic development!""",0
US Says North Korea Nuclear Issue Needs Multilateral Approach Bloomberg korea market,1
Neurology News Researchmoz Global RadiopharmaceuticalsNuclear Medicine Market Analysis Trends amp Forecast to 20,1
#Iran is trying to gain control over the region through militias on d ground in d region n also through obtaining nuclear weapons- Dr. Ahmed,1
"I'm at Westinghouse Nuclear (Columbia, South Carolina) http://t.co/tYSEKTXa",1
"""Oh great, another extension of nuclear talks with Iran is being considered. How surprising.""",0
"""Oh great, another nuclear power plant being delivered to Iran by Russia. Can't wait for the potential environmental and safety hazards that come with it. #sarcasm #notexcited""",0
EDF GEHitachi Nuclear Energy International LLC Holtec Britain Limited NuScale Power Rolls Royce SMR and Westinghouse Electric Company UK Limited have been chosen for the next stage of the process,1
Nuclear war an event the whole family can die ofBanTheBombDeusExAtomica,0
"N. Korea is open to moratorium on nuclear, missile tests: report #BusinessandFinance",1
Southern Co will be low to no carbon by 2050 says Tom Fanning Nuclear renewables and carbon capture largely for natural gas because coal will phase out will be the focus BNEFSummit,1
"""So sad, Biden actually won fair and square with his \""decent platform\"" and \""honesty.\"" Poor Putin, looks like your reign of terror is coming to an end. And how about that Olympic dream of yours getting banned? Times are tough, Vladmir. Oh, and let's not forget about your spy guy getting taken out. Things just keep getting worse for you. And to top it all off, your buddy thought it would be a great idea to bring a nuclear device to England. Real classy move, BAD.""",0
Vermont is closing their nuclear plants and were building them Another big difference for our new host Welcome to Georgia and dont forget to follow me for all things energy we will miss you,1
Love to see all these youtubers and boxers not speaking about Genocide that US ans Israel do in Middle east but if ww3 happen and its almost started I would love to see boxing match then But if I think better ya all will be dead cuz it will be nuclear war,0
N Korea conducts what may be its most powerful nuclear test ever latest world news,1
I'll never not marvel at descendants of slaves going up for the nuclear family.,1
"""Chinese are just thrilled with Britain's super speedy approval process for that nuclear power deal. They're definitely not annoyed at all by the delays. #sarcasm""",0
"@paulinegalway It makes me hopeful for my children that they can enjoy the benefits of modern life that we have experienced, and perhaps they'll go nuclear to reduce fossil fuel usage.",2
Joe Biden pushing Iran nuclear deal to Jewish leaders in South Florida Sun Sentinel,1
"I'm consuming How the U.S. betrayed the Marshall Islands, kindling the next nuclear disaster",1
"Take advantage of this unique opportunity to understand how nuclear energy contributes to the transition towards a greener energy matrix. Find out how CO2 emissions are reduced compared to other sources of energy generation.
 
 #NuclearPower #EmissionReduction #nusim #Environment https://t.co/J1nnIY2cWB",2
"""text: Oh, what a surprise! Japanese people are just so lucky to be constantly haunted by uncertain risks in the nuclear zone. How thrilling! Yahoo Finance FUKUSHIMA Japan AP Yoshiko Ota keeps her.""",0
"""Oh great, another suicide pilot causing a stir and making MI5 nervous about the rogue insiders in Britain. How wonderful.""",0
"""Oh, because clearly Australia is just killing it with their current energy sources. Let's all jump on the nuclear energy bandwagon and save the planet with our magical Small Modular Reactors and abundant Thorium. Because that's definitely the most serious solution for climate change. #EyeRoll #Auspol""",0
"""Looks like we're in for a real treat - a regional energy conference just happens to fall on the same day as the decision for the Sizewell C nuclear power plant. How convenient! Can't wait for the possibility of three major approved schemes in one year. #sarcasm""",0
"""Oh, because of course BooksAMillion is just casually funding North Korea's nuclear program. How generous of them.""",0
"""Inslee's Green New Deal is just groundbreaking stuff that environmentalists have been whispering about for decades. Wow, who knew that solar, wind, tidal, and wave power are actually good ideas? And surprise, surprise, coal and oil are terrible for the environment. Oh, and let's not forget how amazing nuclear power is... NOT. #GreenNewDeal""",0
"""Wow, what a shocker! Japan is actually investigating a cover-up at Fukushima. Who would have thought? #NotSurprised #TopStories""",0
We want to make it clear to people in their understandingthat nuclear weapons cause damage in spacetimein those places where they have been misusedA time standstill was their Abusethat arose during the course of creation artificially created by human hands Tashi Delek,1
"""Oh, great news! Extending the life of B61 nuclear weapons is only going to cost a mere 4 billion. What a steal!""",0
"To most Americans
 msg of
Hate&amp;Fear&amp;Doom&amp;Gloom
is Old&amp;Stale!",0
"""I'm all for the 2nd Amendment, but apparently some people think it means they can have their own nuclear weapons. Thanks, Fox \""News\"" for spreading such enlightening ideas.""",0
"Brilliant piece on the man orchestrating Russian push in Africa and Putin's tool box: weapons, oil &amp; gas, electioneering, nuclear reactors and last but not least mercenaries. (#CARcrisis, Sudan, Egypt, Angola, Libya, DRCongo, Guinea etc). 
 Yevgeny Prigozhin.",0
"""I just built a super impressive computer system the size of a city, powered by a nuclear reactor, to generate Soviet Seinfeld. NBD.""",2
now that you got the Russians and the Chinese all riled up in the Ukraine in the South China Sea whats your ending plan have you got oneLet me explain it to youthere wont be one Nobody can withstand a nuclear war you think about that,0
"Why would Europe constantly make itself more dependent upon Russian energy? I have been envious of their nuclear power percentage for decades. Now, they're all dismantling this achievement. I feel like Europe is ground zero for WEF control.",2
Your twitter is private. What do you tweet. Nuclear lunch code?,1
"""Oh, because having nuclear weapons floating around is just a fantastic idea! Let's all sit back and wait for the impending doom. Great plan, OEWG. #sarcasm""",0
World Leaders Tweet Support for Iran Nuclear Deal — Except One http://t.co/18xkdUkEqw,1
"US intel chiefs share latest assessment of North Korea, Iran nuclear programs Their analysis stands in sharp contrast to President Trump's almost singular focus on security gaps at the border as the biggest threat facing the United States.",1
Hey @LAmag it’s completely lame to give #LosAngeles #WoolseyFire survivors false hope that there was no radiation danger from #Rocketdyne. DTSC has a long history of coverup and admits they haven’t even tested the air: https://t.co/VhnmjZqdEn https://t.co/Bn4OjpIKxO,0
"""artdiamondblog.com: \""Wow, Nuclear Power Provides a Whopping 77 Percent of France's Electricity! Because clearly, that's the best and most innovative solution out there.\"" """,0
"True, China is the worst guilty partner in this but I'd rather not got to war with a communist nuclear super power with a dictator who can just decide on a whim to nuke us",1
if nuclear was ok bc dealing with its toxic waste is secondary then biomass use shouldnt be a problem for you either,0
"""Oh, sure, because Democrats are just dying to see a nuclear Iran, right? #sarcasm""",0
